url,name,categories,start_date,end_date,starting_price,venue_name,venue_address
https://www.londontheatre.co.uk/show/27315-the-simon-and-garfunkel-story                             ,The Simon & Garfunkel Story Tickets                                   ,'Drama',"10th February, 2025  ","10th February, 2025  ",               ,London Palladium                        ,"8 Argyll Street, London, United Kingdom, W1F 7TF"
https://www.londontheatre.co.uk/show/27315-the-simon-and-garfunkel-story                             ,The Simon & Garfunkel Story Tickets                                   ,'Off West End',"10th February, 2025  ","10th February, 2025  ",               ,London Palladium                        ,"8 Argyll Street, London, United Kingdom, W1F 7TF"
https://www.londontheatre.co.uk/show/27315-the-simon-and-garfunkel-story                             ,The Simon & Garfunkel Story Tickets                                   ,'Biography',"10th February, 2025  ","10th February, 2025  ",               ,London Palladium                        ,"8 Argyll Street, London, United Kingdom, W1F 7TF"
https://www.londontheatre.co.uk/show/25225-room-on-the-broom                                         ,Room on the Broom Tickets                                             ,'Plays',"22nd November, 2024  ","5th January, 2025    ",               ,Lyric Theatre                           ,"29 Shaftesbury Avenue, London, United Kingdom, W1D 7ES"
https://www.londontheatre.co.uk/show/25225-room-on-the-broom                                         ,Room on the Broom Tickets                                             ,'West End',"22nd November, 2024  ","5th January, 2025    ",               ,Lyric Theatre                           ,"29 Shaftesbury Avenue, London, United Kingdom, W1D 7ES"
https://www.londontheatre.co.uk/show/22707-the-pirates-of-penzance                                   ,The Pirates of Penzance Tickets                                       ,'Opera',"2nd December, 2024   ","21st February, 2025  ",               ,London Coliseum                         ,"St Martin's Lane, London, United Kingdom, WC2N 4ES"
https://www.londontheatre.co.uk/show/22707-the-pirates-of-penzance                                   ,The Pirates of Penzance Tickets                                       ,'West End',"2nd December, 2024   ","21st February, 2025  ",               ,London Coliseum                         ,"St Martin's Lane, London, United Kingdom, WC2N 4ES"
https://www.londontheatre.co.uk/show/22707-the-pirates-of-penzance                                   ,The Pirates of Penzance Tickets                                       ,'Classical',"2nd December, 2024   ","21st February, 2025  ",               ,London Coliseum                         ,"St Martin's Lane, London, United Kingdom, WC2N 4ES"
https://www.londontheatre.co.uk/show/40329-mary-skeapings-giselle                                    ,Mary Skeaping's Giselle Tickets                                       ,'Ballet',"15th January, 2025   ","18th January, 2025   ",               ,London Coliseum                         ,"St Martin's Lane, London, United Kingdom, WC2N 4ES"
https://www.londontheatre.co.uk/show/40329-mary-skeapings-giselle                                    ,Mary Skeaping's Giselle Tickets                                       ,'Boxing Day',"15th January, 2025   ","18th January, 2025   ",               ,London Coliseum                         ,"St Martin's Lane, London, United Kingdom, WC2N 4ES"
https://www.londontheatre.co.uk/show/40329-mary-skeapings-giselle                                    ,Mary Skeaping's Giselle Tickets                                       ,'West End',"15th January, 2025   ","18th January, 2025   ",               ,London Coliseum                         ,"St Martin's Lane, London, United Kingdom, WC2N 4ES"
https://www.londontheatre.co.uk/show/40329-mary-skeapings-giselle                                    ,Mary Skeaping's Giselle Tickets                                       ,'Classical',"15th January, 2025   ","18th January, 2025   ",               ,London Coliseum                         ,"St Martin's Lane, London, United Kingdom, WC2N 4ES"
https://www.londontheatre.co.uk/show/36493-christmas-by-candlelight                                  ,Christmas by Candlelight - The Actors' Church Tickets                 ,'Concerts',"14th December, 2024  ","22nd December, 2024  ",               ,The Actors' Church                      ,"Bedford Street, London, United Kingdom, WC2E 9ED"
https://www.londontheatre.co.uk/show/36493-christmas-by-candlelight                                  ,Christmas by Candlelight - The Actors' Church Tickets                 ,'Off West End',"14th December, 2024  ","22nd December, 2024  ",               ,The Actors' Church                      ,"Bedford Street, London, United Kingdom, WC2E 9ED"
https://www.londontheatre.co.uk/show/36493-christmas-by-candlelight                                  ,Christmas by Candlelight - The Actors' Church Tickets                 ,'Classical',"14th December, 2024  ","22nd December, 2024  ",               ,The Actors' Church                      ,"Bedford Street, London, United Kingdom, WC2E 9ED"
https://www.londontheatre.co.uk/show/41040-play-on                                                   ,Play On! Tickets                                                      ,'Musicals',"28th January, 2025   ","22nd February, 2025  ",               ,Lyric Hammersmith                       ,"King Street, Lyric Square, London, United Kingdom, W6 0QL"
https://www.londontheatre.co.uk/show/41040-play-on                                                   ,Play On! Tickets                                                      ,'Boxing Day',"28th January, 2025   ","22nd February, 2025  ",               ,Lyric Hammersmith                       ,"King Street, Lyric Square, London, United Kingdom, W6 0QL"
https://www.londontheatre.co.uk/show/41040-play-on                                                   ,Play On! Tickets                                                      ,'Off West End',"28th January, 2025   ","22nd February, 2025  ",               ,Lyric Hammersmith                       ,"King Street, Lyric Square, London, United Kingdom, W6 0QL"
https://www.londontheatre.co.uk/show/41173-the-lonely-londoners                                      ,The Lonely Londoners Tickets                                          ,'Plays',"10th January, 2025   ","22nd February, 2025  ",               ,Kiln Theatre                            ,"269 Kilburn High Road, London, United Kingdom, NW6 7JR"
https://www.londontheatre.co.uk/show/41173-the-lonely-londoners                                      ,The Lonely Londoners Tickets                                          ,'Boxing Day',"10th January, 2025   ","22nd February, 2025  ",               ,Kiln Theatre                            ,"269 Kilburn High Road, London, United Kingdom, NW6 7JR"
